,code_x,area,date,median_salary,life_satisfaction,mean_salary,recycling_pct,population_size,number_of_jobs,area_size,no_of_houses,borough_flag,population_density,average_price,houses_sold,no_of_crimes,code_y,latitude,longitude,distance_to_centre,income_price_ratio
989,E09000021,kingston upon thames,2018,,7.78,36282.0,49.0,175470.0,96000.0,3726.0,67141.0,1,47.09339774557166,497090.9166666667,2092.0,12373.0,E09000021,51.4085,-0.3064,15.353537182121393,13.700758410965953
990,E09000022,lambeth,2018,36200.0,7.22,44814.0,30.0,325917.0,180000.0,2725.0,140288.0,1,119.60256880733945,511536.4166666667,3343.0,35078.0,E09000022,51.4607,-0.1163,4.315516335946771,11.414656506151353
991,E09000023,lewisham,2018,29966.0,7.49,33493.0,28.0,303536.0,84000.0,3532.0,126487.0,1,85.93884484711212,411628.8333333333,3339.0,26099.0,E09000023,51.4452,-0.0209,9.941177526580391,12.289995919545378
992,E09000024,merton,2018,31182.0,7.84,,39.0,206186.0,108000.0,3762.0,84297.0,1,54.80754917597023,512293.9166666667,2283.0,13821.0,E09000024,51.4014,-0.1958,11.412143008083262,
993,E09000025,newham,2018,30392.0,7.54,37849.0,17.0,352005.0,139000.0,3857.0,114474.0,1,91.26393570132227,359022.5,3175.0,36020.0,E09000025,51.5077,0.0469,12.837886562508078,9.485653517926497
994,E09000026,redbridge,2018,,7.54,31990.0,25.0,303858.0,92000.0,5644.0,103924.0,1,53.83734939759036,422591.25,2536.0,23549.0,E09000026,51.559,0.0741,16.19607314473341,13.21010472022507
995,E09000027,richmond upon thames,2018,34027.0,7.7,40427.0,43.0,196904.0,111000.0,5876.0,85141.0,1,33.50987066031314,652665.5,2629.0,12713.0,E09000027,51.4479,-0.326,14.218289870533994,16.144297128156925
996,E09000028,southwark,2018,39998.0,7.34,48333.0,35.0,317256.0,329000.0,2991.0,132970.0,1,106.07021063189569,504235.25,3607.0,35706.0,E09000028,51.5035,-0.0804,4.007074429171071,10.432525396726874
997,E09000029,sutton,2018,28853.0,7.88,32442.0,49.0,204525.0,78000.0,4385.0,82978.0,1,46.64196123147092,379262.5833333333,2676.0,12103.0,E09000029,51.3618,-0.1945,15.584317095239154,11.690480960894313
998,E09000030,tower hamlets,2018,49237.0,7.82,69806.0,23.0,317705.0,333000.0,2158.0,120015.0,1,147.22196478220576,446500.4166666667,3244.0,33689.0,E09000030,51.5099,-0.0059,9.226819979646441,6.396304281389375
999,E09000031,waltham forest,2018,30298.0,7.46,32875.0,32.0,276700.0,88000.0,3881.0,103029.0,1,71.29605771708323,440859.4166666667,2814.0,23698.0,E09000031,51.5908,-0.0134,13.497551209644344,13.41017237008872
1000,E09000032,wandsworth,2018,34501.0,7.65,45317.0,23.0,326474.0,147000.0,3522.0,146162.0,1,92.69562748438388,596649.1666666666,4731.0,25853.0,E09000032,51.4567,-0.191,5.855349834248236,13.16612235290656
1001,E09000033,westminster,2018,43015.0,7.66,63792.0,22.0,255324.0,775000.0,2203.0,124509.0,1,115.89832047208353,1020025.5,2088.0,63113.0,E09000033,51.4973,-0.1372,0.008789911836825091,15.989865500376222
1002,E12000001,north east,2018,26355.0,7.67,31093.0,35.0,2657909.0,1206000.0,,,0,,128347.25,39717.0,0.0,E12000001,,,,4.127850320007719
1003,E12000002,north west,2018,27376.0,7.69,32710.0,45.0,7292093.0,3814000.0,,,0,,160332.66666666666,115748.0,0.0,E12000002,,,,4.901640680729644
1004,E12000003,yorkshire and the humber,2018,26892.0,7.7,31719.0,43.0,,2773000.0,,,0,,,,,,,,,
1005,E12000004,east midlands,2018,26711.0,7.76,31553.0,44.0,4804149.0,2387000.0,,,0,,189690.0,80621.0,0.0,E12000004,,,,6.011789687192977
1006,E12000005,west midlands,2018,27682.0,7.7,33067.0,40.0,5900757.0,2960000.0,,,0,,188453.16666666666,63525.0,0.0,E12000005,,,,5.699131057146601
1007,E12000006,east,2018,29153.0,,34939.0,49.0,6201214.0,3257000.0,,,0,,,,,,,,,
1008,E12000007,london,2018,38146.0,7.58,52629.0,33.0,8908081.0,6148000.0,159471.0,3556161.0,0,55.86019401646694,477854.75,89797.0,0.0,E12000007,,,,9.079685154572575
1009,E12000008,south east,2018,30849.0,7.79,37020.0,47.0,9133625.0,4937000.0,,,0,,323412.6666666667,145323.0,0.0,E12000008,,,,8.73616063389159
1010,E12000009,south west,2018,27956.0,7.77,32848.0,50.0,5599735.0,3011000.0,,,0,,254385.5,100663.0,0.0,E12000009,,,,7.744322333170969
1011,E13000001,inner london,2018,42153.0,,59567.0,,3600203.0,,32796.0,1513559.0,0,109.77567386266618,577009.0833333334,35110.0,0.0,E13000001,,,,9.686723913128635
1012,E13000002,outer london,2018,31031.0,,37173.0,,5307878.0,,126676.0,2042603.0,0,41.90121254223373,428121.6666666667,54659.0,0.0,E13000002,,,,11.517006070714407
1013,E92000001,england,2018,29856.0,7.71,37313.0,44.0,55977178.0,30493000.0,13303728.0,24172166.0,0,4.207630973814257,245018.33333333334,843987.0,0.0,E92000001,,,,6.566567505516398
1014,K02000001,united kingdom,2018,29559.0,,36593.0,,66435550.0,35750000.0,,,0,,,,,,,,,
1015,K03000001,great britain,2018,29633.0,,36757.0,,64553909.0,34850000.0,,,0,,,,,,,,,
1016,K04000001,england and wales,2018,29667.0,,36973.0,,59115809.0,31989000.0,,,0,,,,,,,,,
1017,N92000002,northern ireland,2018,27101.0,7.89,31158.0,,1881641.0,900000.0,,,0,,,,,,,,,
1018,S92000003,scotland,2018,29289.0,7.69,34604.0,,5438100.0,2861000.0,,,0,,,,,,,,,
1019,W92000004,wales,2018,26353.0,7.68,30347.0,,3138631.0,1496000.0,,,0,,,,,,,,,
1020,E09000001,city of london,2019,61636.0,,88342.0,,,,,,1,,786983.0833333334,127.0,0.0,E09000001,,,,8.908368424230076
1021,E09000002,barking and dagenham,2019,28738.0,,32010.0,,,,,,1,,299294.1666666667,1439.0,20197.0,E09000002,51.5607,0.1557,21.519657638188217,9.35002082682495
1022,E09000003,barnet,2019,31624.0,,37328.0,,,,,,1,,519552.5833333333,3023.0,31533.0,E09000003,51.6252,-0.1517,14.2740326273208,13.918575421488784
1023,E09000004,bexley,2019,31642.0,,33978.0,,,,,,1,,337537.1666666667,2675.0,18038.0,E09000004,51.4549,0.1505,20.53710694269428,9.933991602409403
1024,E09000005,brent,2019,31739.0,,36816.0,,,,,,1,,474172.0,1485.0,30411.0,E09000005,51.5588,-0.2817,12.14358294359479,12.879508909169926
1025,E09000006,bromley,2019,,,37564.0,,,,,,1,,437700.3333333333,3988.0,25140.0,E09000006,51.4039,0.0198,15.064832628203135,11.652122599652149
1026,E09000007,camden,2019,40196.0,,49115.0,,,,,,1,,838532.9166666666,1391.0,39761.0,E09000007,51.529,-0.1255,3.6279769036763025,17.072847738301267
1027,E09000008,croydon,2019,35237.0,,38363.0,,,,,,1,,365350.8333333333,3531.0,33868.0,E09000008,51.3714,-0.0977,14.26579895663847,9.523520927282364
1028,E09000009,ealing,2019,31021.0,,36420.0,,,,,,1,,472601.4166666667,2248.0,31794.0,E09000009,51.513,-0.3089,12.048618228053073,12.976425498810178
1029,E09000010,enfield,2019,28258.0,,36320.0,,,,,,1,,393185.9166666667,2262.0,30527.0,E09000010,51.6538,-0.0799,17.868230963120343,10.825603432452276
1030,E09000011,greenwich,2019,33081.0,,36425.0,,,,,,1,,391435.1666666667,2732.0,28859.0,E09000011,51.4892,0.0648,14.058967000927177,10.746332646991535
1031,E09000012,hackney,2019,35020.0,,42067.0,,,,,,1,,558008.8333333334,1731.0,34409.0,E09000012,51.545,-0.0553,7.7838292956355035,13.264764146084422
1032,E09000013,hammersmith and fulham,2019,37990.0,,48362.0,,,,,,1,,720648.6666666666,1540.0,23955.0,E09000013,51.4927,-0.2339,6.732919769826576,14.901134499538204
1033,E09000014,haringey,2019,30452.0,,35251.0,,,,,,1,,548686.9166666666,1621.0,32421.0,E09000014,51.6,-0.1119,11.569050505698213,15.56514472402674
1034,E09000015,harrow,2019,32809.0,,37172.0,,,,,,1,,449370.6666666667,1865.0,17379.0,E09000015,51.5898,-0.3346,17.134422659769427,12.08895584490118
1035,E09000016,havering,2019,32321.0,,37161.0,,,,,,1,,364822.1666666667,2824.0,19155.0,E09000016,51.5812,0.1837,24.14672312021206,9.817339863476944
1036,E09000017,hillingdon,2019,35231.0,,41686.0,,,,,,1,,404784.6666666667,2544.0,27366.0,E09000017,51.5441,-0.476,24.085708432477933,9.710326408546434
1037,E09000018,hounslow,2019,36487.0,,50418.0,,,,,,1,,401851.3333333333,1756.0,26937.0,E09000018,51.4746,-0.368,16.226645851389918,7.970394171393814
1038,E09000019,islington,2019,41076.0,,53466.0,,,,,,1,,634966.8333333334,1590.0,30317.0,E09000019,51.5416,-0.1022,5.503385065590428,11.876086360179055
1039,E09000020,kensington and chelsea,2019,33000.0,,41741.0,,,,,,1,,1247124.5833333333,1225.0,25240.0,E09000020,51.502,-0.1947,4.026561860056956,29.87768820424363
1040,E09000021,kingston upon thames,2019,32138.0,,37666.0,,,,,,1,,487389.6666666667,1903.0,13216.0,E09000021,51.4085,-0.3064,15.353537182121393,12.939777695180446
1041,E09000022,lambeth,2019,36825.0,,48004.0,,,,,,1,,508148.9166666667,2808.0,36218.0,E09000022,51.4607,-0.1163,4.315516335946771,10.585553634419353
1042,E09000023,lewisham,2019,32334.0,,36036.0,,,,,,1,,409791.1666666667,2620.0,29107.0,E09000023,51.4452,-0.0209,9.941177526580391,11.371716246716247
1043,E09000024,merton,2019,31699.0,,,,,,,,1,,507355.8333333333,1939.0,14520.0,E09000024,51.4014,-0.1958,11.412143008083262,
1044,E09000025,newham,2019,33944.0,,41592.0,,,,,,1,,364072.25,1705.0,36281.0,E09000025,51.5077,0.0469,12.837886562508078,8.753420128870937
1045,E09000026,redbridge,2019,29108.0,,34096.0,,,,,,1,,413412.1666666667,2119.0,24155.0,E09000026,51.559,0.0741,16.19607314473341,12.124946230251838
1046,E09000027,richmond upon thames,2019,35191.0,,42092.0,,,,,,1,,650341.5,2223.0,12914.0,E09000027,51.4479,-0.326,14.218289870533994,15.450477525420508
1047,E09000028,southwark,2019,40303.0,,47811.0,,,,,,1,,499192.4166666667,2380.0,39989.0,E09000028,51.5035,-0.0804,4.007074429171071,10.440953267379195
1048,E09000029,sutton,2019,32947.0,,37392.0,,,,,,1,,372501.0833333333,2237.0,13917.0,E09000029,51.3618,-0.1945,15.584317095239154,9.962052934674084
1049,E09000030,tower hamlets,2019,46142.0,,69434.0,,,,,,1,,439009.5833333333,2017.0,35330.0,E09000030,51.5099,-0.0059,9.226819979646441,6.322688932415435
1050,E09000031,waltham forest,2019,30718.0,,33119.0,,,,,,1,,430663.5833333333,2238.0,24179.0,E09000031,51.5908,-0.0134,13.497551209644344,13.003520134464607
1051,E09000032,wandsworth,2019,34168.0,,39617.0,,,,,,1,,588672.4166666666,3726.0,26317.0,E09000032,51.4567,-0.191,5.855349834248236,14.859086166712942
1052,E09000033,westminster,2019,43556.0,,60010.0,,,,,,1,,958304.0,1705.0,82970.0,E09000033,51.4973,-0.1372,0.008789911836825091,15.969071821363107
1053,E12000001,north east,2019,27187.0,,31852.0,,,,,,0,,128735.33333333333,34791.0,0.0,E12000001,,,,4.041671899200469
1054,E12000002,north west,2019,28137.0,,33479.0,,,,,,0,,164596.66666666666,99995.0,0.0,E12000002,,,,4.91641526529068
1055,E12000003,yorkshire and the humber,2019,27835.0,,32653.0,,,,,,0,,,,,,,,,
1056,E12000004,east midlands,2019,28000.0,,32639.0,,,,,,0,,193341.33333333334,68152.0,0.0,E12000004,,,,5.923629196155928
1057,E12000005,west midlands,2019,28536.0,,34247.0,,,,,,0,,198338.5,73440.0,0.0,E12000005,,,,5.7914123864864075
1058,E12000006,east,2019,30345.0,,36143.0,,,,,,0,,,,,,,,,
1059,E12000007,london,2019,38992.0,,53100.0,,,,,,0,,471785.0833333333,74649.0,0.0,E12000007,,,,8.88484149403641
1060,E12000008,south east,2019,32120.0,,38715.0,,,,,,0,,321891.8333333333,121399.0,0.0,E12000008,,,,8.314395798355504
1061,E12000009,south west,2019,28654.0,,33543.0,,,,,,0,,256104.91666666666,83370.0,0.0,E12000009,,,,7.635122578978227
1062,E13000001,inner london,2019,,,59987.0,,,,,,0,,568862.25,26186.0,0.0,E13000001,,,,9.48309216997016
1063,E13000002,outer london,2019,,,38614.0,,,,,,0,,422452.8333333333,45031.0,0.0,E13000002,,,,10.94040589768823
1064,E92000001,england,2019,30667.0,,38206.0,,,,,,0,,247101.08333333334,714972.0,0.0,E92000001,,,,6.467598893716519
1065,K02000001,united kingdom,2019,30353.0,,37428.0,,,,,,0,,,,,,,,,
1066,K03000001,great britain,2019,30446.0,,37603.0,,,,,,0,,,,,,,,,
1067,K04000001,england and wales,2019,30500.0,,37865.0,,,,,,0,,,,,,,,,
1068,N92000002,northern ireland,2019,27434.0,,32083.0,,,,,,0,,,,,,,,,
1069,S92000003,scotland,2019,30000.0,,34916.0,,,,,,0,,,,,,,,,
1070,W92000004,wales,2019,27500.0,,31251.0,,,,,,0,,,,,,,,,
